timestamp,website_id,requests,error_rate,latency,threat_level,action_taken
2026-01-27T16:28:10.872Z,4,203,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:10.874Z,5,44,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.376Z,1,2543,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.377Z,2,1280,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.379Z,3,441,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.381Z,4,224,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.383Z,5,49,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.877Z,1,2285,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.879Z,2,1360,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.881Z,3,337,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.884Z,4,182,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:11.886Z,5,49,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.380Z,1,2205,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.382Z,2,1264,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.384Z,3,444,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.386Z,4,198,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.387Z,5,49,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.883Z,2,1388,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.881Z,1,2864,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.885Z,3,337,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.887Z,4,210,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:12.888Z,5,49,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.383Z,1,2312,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.385Z,2,1441,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.387Z,3,366,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.389Z,4,204,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.390Z,5,57,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.884Z,1,2779,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.885Z,2,1144,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.887Z,3,341,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.889Z,4,177,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:13.891Z,5,44,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.386Z,1,2352,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.387Z,2,1119,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.389Z,3,347,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.391Z,4,188,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.392Z,5,46,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.887Z,1,2436,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.889Z,2,1454,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.893Z,4,216,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.891Z,3,407,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:14.896Z,5,45,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.388Z,1,2285,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.392Z,3,410,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.390Z,2,1460,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.394Z,4,221,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.395Z,5,51,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.895Z,1,2403,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.896Z,2,1292,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.900Z,5,52,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.898Z,3,355,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:15.899Z,4,206,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:16.396Z,1,2570,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:16.397Z,2,1171,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:16.399Z,3,416,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:16.401Z,4,205,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:16.403Z,5,50,0.015,100,moderate,Monitor (High Load)
2026-01-27T16:28:16.900Z,2,1735,0.3064722208072099,500,high,IP Blocked
2026-01-27T16:28:16.898Z,1,2974,0.2502195624133993,500,high,IP Blocked
2026-01-27T16:28:16.901Z,3,592,0.322670493895839,500,high,IP Blocked
2026-01-27T16:28:16.903Z,4,261,0.315279456231004,500,high,IP Blocked
2026-01-27T16:28:16.905Z,5,53,0.30193053553766747,500,high,IP Blocked
2026-01-27T16:28:17.406Z,1,3050,0.33111295864435253,500,high,IP Blocked
2026-01-27T16:28:17.408Z,2,1660,0.2593680178318457,500,high,IP Blocked
2026-01-27T16:28:17.409Z,3,391,0.3055019702969798,500,high,IP Blocked
2026-01-27T16:28:17.411Z,4,253,0.33474141110628436,500,high,IP Blocked
2026-01-27T16:28:17.413Z,5,54,0.34323806786094097,500,high,IP Blocked
2026-01-27T16:28:17.915Z,1,3263,0.3069179172251162,500,high,IP Blocked
2026-01-27T16:28:17.917Z,2,1341,0.2503751127056081,500,high,IP Blocked
2026-01-27T16:28:17.918Z,3,464,0.3246702291398446,500,high,IP Blocked
2026-01-27T16:28:17.920Z,4,206,0.26165192852347907,500,high,IP Blocked
2026-01-27T16:28:17.921Z,5,52,0.282213120682257,500,high,IP Blocked
2026-01-27T16:28:18.428Z,1,3762,0.28819348708364906,500,high,IP Blocked
2026-01-27T16:28:18.430Z,2,1416,0.2507130282595641,500,high,IP Blocked
2026-01-27T16:28:18.432Z,3,514,0.2792203060459414,500,high,IP Blocked
2026-01-27T16:28:18.434Z,4,198,0.25665348160406615,500,high,IP Blocked
2026-01-27T16:28:18.436Z,5,49,0.30414424643265636,500,high,IP Blocked
2026-01-27T16:28:18.934Z,2,1600,0.2955292572503644,500,high,IP Blocked
2026-01-27T16:28:18.932Z,1,3545,0.261809911018757,500,high,IP Blocked
2026-01-27T16:28:18.935Z,3,404,0.30615429674383576,500,high,IP Blocked
2026-01-27T16:28:18.938Z,5,77,0.26777309854484377,500,high,IP Blocked
2026-01-27T16:28:18.937Z,4,237,0.284241939479179,500,high,IP Blocked
2026-01-27T16:28:19.431Z,1,3959,0.2842776717263363,500,high,IP Blocked
2026-01-27T16:28:19.435Z,2,1775,0.312067120575081,500,high,IP Blocked
2026-01-27T16:28:19.436Z,3,414,0.26094835664527094,500,high,IP Blocked
2026-01-27T16:28:19.437Z,4,257,0.3384260935307753,500,high,IP Blocked
2026-01-27T16:28:19.438Z,5,57,0.31276125950688566,500,high,IP Blocked
2026-01-27T16:28:19.932Z,1,2463,0.28171631077858833,500,high,IP Blocked
2026-01-27T16:28:19.936Z,2,1631,0.2979522184446528,500,high,IP Blocked
2026-01-27T16:28:19.938Z,3,437,0.3322675940634821,500,high,IP Blocked
2026-01-27T16:28:19.939Z,4,240,0.2968620913358877,500,high,IP Blocked
2026-01-27T16:28:19.941Z,5,53,0.34530049179883926,500,high,IP Blocked
2026-01-27T16:28:20.450Z,2,1515,0.2797107961152217,500,high,IP Blocked
2026-01-27T16:28:20.448Z,1,3350,0.25652194597625094,500,high,IP Blocked
2026-01-27T16:28:20.452Z,3,535,0.3188048038083768,500,high,IP Blocked
2026-01-27T16:28:20.454Z,4,245,0.3096616343659318,500,high,IP Blocked
2026-01-27T16:28:20.456Z,5,57,0.26568583241880867,500,high,IP Blocked
2026-01-27T16:28:20.952Z,1,3109,0.313155805737414,500,high,IP Blocked
2026-01-27T16:28:20.953Z,2,1989,0.25768791802777113,500,high,IP Blocked
2026-01-27T16:28:20.955Z,3,473,0.3153929687084723,500,high,IP Blocked
2026-01-27T16:28:20.958Z,4,189,0.25973434057748307,500,high,IP Blocked
2026-01-27T16:28:20.959Z,5,57,0.3486874303434024,500,high,IP Blocked
2026-01-27T16:28:21.454Z,1,3747,0.34453798351136955,500,high,IP Blocked
2026-01-27T16:28:21.456Z,2,1833,0.34859617673094584,500,high,IP Blocked
2026-01-27T16:28:21.458Z,3,424,0.3122398633368698,500,high,IP Blocked
2026-01-27T16:28:21.460Z,4,258,0.26087206762138215,500,high,IP Blocked
2026-01-27T16:28:21.463Z,5,54,0.332440257001305,500,high,IP Blocked
2026-01-27T16:28:21.958Z,1,3918,0.28912464705433477,500,high,IP Blocked
2026-01-27T16:28:21.960Z,2,1236,0.26899892534979186,500,high,IP Blocked
2026-01-27T16:28:21.962Z,3,471,0.30781179470434705,500,high,IP Blocked
2026-01-27T16:28:21.964Z,4,224,0.25879421058995933,500,high,IP Blocked
2026-01-27T16:28:21.966Z,5,53,0.2628369464172108,500,high,IP Blocked
2026-01-27T16:28:22.473Z,1,3416,0.34675193730489934,500,high,IP Blocked
2026-01-27T16:28:22.475Z,2,1426,0.30870588018585066,500,high,IP Blocked
2026-01-27T16:28:22.477Z,3,557,0.30156485742454703,500,high,IP Blocked
2026-01-27T16:28:22.479Z,4,266,0.3231328073515481,500,high,IP Blocked
2026-01-27T16:28:22.481Z,5,49,0.28238584860041044,500,high,IP Blocked
2026-01-27T16:28:22.974Z,1,3701,0.2621183111158605,500,high,IP Blocked
2026-01-27T16:28:22.976Z,2,1665,0.268774959166427,500,high,IP Blocked
2026-01-27T16:28:22.978Z,3,422,0.293031002430149,500,high,IP Blocked
2026-01-27T16:28:22.982Z,5,49,0.2922757066644732,500,high,IP Blocked
2026-01-27T16:28:22.980Z,4,183,0.2683053884653478,500,high,IP Blocked
2026-01-27T16:28:23.480Z,1,2442,0.340062851290847,500,high,IP Blocked
2026-01-27T16:28:23.482Z,2,1314,0.31602809931984066,500,high,IP Blocked
2026-01-27T16:28:23.483Z,3,589,0.2924280547159687,500,high,IP Blocked
2026-01-27T16:28:23.485Z,4,260,0.31080501503514507,500,high,IP Blocked
2026-01-27T16:28:23.487Z,5,49,0.3468854239011888,500,high,IP Blocked
2026-01-27T16:28:23.993Z,1,3646,0.28106568385674807,500,high,IP Blocked
2026-01-27T16:28:23.995Z,2,1788,0.32513301612371714,500,high,IP Blocked
2026-01-27T16:28:23.997Z,3,557,0.26173983870617284,500,high,IP Blocked
2026-01-27T16:28:23.999Z,4,265,0.3414574296626953,500,high,IP Blocked
2026-01-27T16:28:24.001Z,5,66,0.327085646985784,500,high,IP Blocked
2026-01-27T16:28:24.497Z,1,3654,0.3263238287790849,500,high,IP Blocked
2026-01-27T16:28:24.499Z,2,1610,0.29093582820379915,500,high,IP Blocked
2026-01-27T16:28:24.501Z,3,447,0.31771819110882604,500,high,IP Blocked
2026-01-27T16:28:24.503Z,4,202,0.25332850910810245,500,high,IP Blocked
2026-01-27T16:28:24.504Z,5,57,0.283758390898793,500,high,IP Blocked
2026-01-27T16:28:24.999Z,1,2755,0.29082120685790414,500,high,IP Blocked
2026-01-27T16:28:25.001Z,2,1668,0.3002224861574774,500,high,IP Blocked
2026-01-27T16:28:25.002Z,3,483,0.3236082643081527,500,high,IP Blocked
2026-01-27T16:28:25.004Z,4,248,0.2684570789420261,500,high,IP Blocked
2026-01-27T16:28:25.006Z,5,59,0.33022014789954374,500,high,IP Blocked
2026-01-27T16:28:25.499Z,1,2629,0.27866854225025545,500,high,IP Blocked
2026-01-27T16:28:25.501Z,2,1891,0.2748959859785951,500,high,IP Blocked
2026-01-27T16:28:25.503Z,3,518,0.2688727898587828,500,high,IP Blocked
2026-01-27T16:28:25.505Z,4,283,0.29797296038156673,500,high,IP Blocked
2026-01-27T16:28:25.507Z,5,75,0.26914998982251337,500,high,IP Blocked
2026-01-27T16:28:26.000Z,1,2423,0.31897743355347397,500,high,IP Blocked
2026-01-27T16:28:26.001Z,2,1936,0.3337843841535751,500,high,IP Blocked
2026-01-27T16:28:26.004Z,3,570,0.3037735074489962,500,high,IP Blocked
2026-01-27T16:28:26.005Z,4,258,0.25458836753254727,500,high,IP Blocked
2026-01-27T16:28:26.007Z,5,63,0.27390333763404334,500,high,IP Blocked
2026-01-27T16:28:26.506Z,1,3411,0.33403243179876907,500,high,IP Blocked
2026-01-27T16:28:26.509Z,3,445,0.3192646127147881,500,high,IP Blocked
2026-01-27T16:28:26.507Z,2,1455,0.2741419283252958,500,high,IP Blocked
2026-01-27T16:28:26.511Z,4,272,0.3222977257486803,500,high,IP Blocked
2026-01-27T16:28:26.513Z,5,63,0.3314624080253609,500,high,IP Blocked
2026-01-27T16:28:27.008Z,1,3783,0.3296120497415526,500,high,IP Blocked
2026-01-27T16:28:27.011Z,2,1852,0.2698443551468912,500,high,IP Blocked
2026-01-27T16:28:27.014Z,3,422,0.2941414356697152,500,high,IP Blocked
2026-01-27T16:28:27.016Z,4,233,0.3255279035337258,500,high,IP Blocked
2026-01-27T16:28:27.019Z,5,54,0.326044514048483,500,high,IP Blocked
2026-01-27T16:28:27.516Z,1,3182,0.33527739521281913,500,high,IP Blocked
2026-01-27T16:28:27.518Z,2,1882,0.31055750376894425,500,high,IP Blocked
2026-01-27T16:28:27.520Z,3,554,0.28978978626654184,500,high,IP Blocked
2026-01-27T16:28:27.522Z,4,225,0.2610098015787937,500,high,IP Blocked
2026-01-27T16:28:27.524Z,5,63,0.3082451338996082,500,high,IP Blocked
2026-01-27T16:28:28.025Z,1,3838,0.29700864606252564,500,high,IP Blocked
2026-01-27T16:28:28.027Z,2,1906,0.3444677639974151,500,high,IP Blocked
2026-01-27T16:28:28.029Z,3,431,0.2593801456193387,500,high,IP Blocked
2026-01-27T16:28:28.031Z,4,225,0.3232673497172173,500,high,IP Blocked
2026-01-27T16:28:28.032Z,5,67,0.33807034221398524,500,high,IP Blocked
2026-01-27T16:28:28.526Z,1,3848,0.2753286632892165,500,high,IP Blocked
2026-01-27T16:28:28.527Z,2,1342,0.28160935927020836,500,high,IP Blocked
2026-01-27T16:28:28.529Z,3,529,0.32974081226922153,500,high,IP Blocked
2026-01-27T16:28:28.531Z,4,284,0.308484179125008,500,high,IP Blocked
2026-01-27T16:28:28.534Z,5,48,0.32838291650205065,500,high,IP Blocked
2026-01-27T16:28:29.035Z,1,3518,0.25000823113450554,500,high,IP Blocked
2026-01-27T16:28:29.037Z,2,1896,0.27291061749813017,500,high,IP Blocked
2026-01-27T16:28:29.038Z,3,488,0.2902860263852173,500,high,IP Blocked
2026-01-27T16:28:29.040Z,4,291,0.33881490720351654,500,high,IP Blocked
2026-01-27T16:28:29.042Z,5,57,0.3237606535564658,500,high,IP Blocked
2026-01-27T16:28:29.541Z,1,3255,0.340356192890115,500,high,IP Blocked
2026-01-27T16:28:29.543Z,2,1417,0.2973157150623146,500,high,IP Blocked
2026-01-27T16:28:29.545Z,3,393,0.3303520389283478,500,high,IP Blocked
2026-01-27T16:28:29.547Z,4,268,0.30754093987137776,500,high,IP Blocked
2026-01-27T16:28:29.548Z,5,77,0.3136128764761569,500,high,IP Blocked
2026-01-27T16:28:30.053Z,1,3989,0.33594581487195374,500,high,IP Blocked
2026-01-27T16:28:30.055Z,2,1377,0.28358692755234793,500,high,IP Blocked
2026-01-27T16:28:30.057Z,3,487,0.29435815420318157,500,high,IP Blocked
2026-01-27T16:28:30.058Z,4,272,0.3118293543589325,500,high,IP Blocked
2026-01-27T16:28:30.059Z,5,48,0.3370884212615905,500,high,IP Blocked
2026-01-27T16:28:30.561Z,1,3642,0.29247074669974354,500,high,IP Blocked
2026-01-27T16:28:30.563Z,2,1482,0.26906636985685,500,high,IP Blocked
2026-01-27T16:28:30.565Z,3,584,0.2976309257854011,500,high,IP Blocked
2026-01-27T16:28:30.568Z,5,75,0.2976766587495143,500,high,IP Blocked
2026-01-27T16:28:30.566Z,4,257,0.3127516804688496,500,high,IP Blocked
2026-01-27T16:28:31.073Z,1,2766,0.3408648330723751,500,high,IP Blocked
2026-01-27T16:28:31.074Z,2,1955,0.30399456710812744,500,high,IP Blocked
2026-01-27T16:28:31.075Z,3,369,0.26976133218460724,500,high,IP Blocked
2026-01-27T16:28:31.077Z,4,215,0.27505392129072737,500,high,IP Blocked
2026-01-27T16:28:31.078Z,5,61,0.2611972831607111,500,high,IP Blocked
2026-01-27T16:28:31.579Z,1,3881,0.30642760255507073,500,high,IP Blocked
2026-01-27T16:28:31.581Z,2,1708,0.3496390080930721,500,high,IP Blocked
2026-01-27T16:28:31.582Z,3,418,0.3040510569088516,500,high,IP Blocked
2026-01-27T16:28:31.584Z,4,185,0.2857904297840008,500,high,IP Blocked
2026-01-27T16:28:31.586Z,5,77,0.34853912961754074,500,high,IP Blocked
2026-01-27T16:28:32.078Z,1,21,0.005,20,idle,None
2026-01-27T16:28:32.081Z,2,69,0.005,20,idle,None
2026-01-27T16:28:32.083Z,3,7,0.005,20,idle,None
2026-01-27T16:28:32.084Z,4,8,0.005,20,idle,None
2026-01-27T16:28:32.085Z,5,1,0.005,20,idle,None
2026-01-27T16:28:32.581Z,1,85,0.005,20,idle,None
2026-01-27T16:28:32.583Z,2,19,0.005,20,idle,None
2026-01-27T16:28:32.584Z,3,1,0.005,20,idle,None
2026-01-27T16:28:32.586Z,4,0,0.005,20,idle,None
2026-01-27T16:28:32.587Z,5,1,0.005,20,idle,None
2026-01-27T16:28:33.084Z,1,57,0.005,20,idle,None
2026-01-27T16:28:33.085Z,2,37,0.005,20,idle,None
2026-01-27T16:28:33.087Z,3,24,0.005,20,idle,None
2026-01-27T16:28:33.090Z,5,2,0.005,20,idle,None
2026-01-27T16:28:33.089Z,4,5,0.005,20,idle,None
2026-01-27T16:28:33.584Z,1,78,0.005,20,idle,None
2026-01-27T16:28:33.586Z,2,73,0.005,20,idle,None
2026-01-27T16:28:33.588Z,3,1,0.005,20,idle,None
2026-01-27T16:28:33.589Z,4,3,0.005,20,idle,None
2026-01-27T16:28:33.593Z,5,2,0.005,20,idle,None
2026-01-27T16:28:34.086Z,1,97,0.005,20,idle,None
2026-01-27T16:28:34.087Z,2,6,0.005,20,idle,None
2026-01-27T16:28:34.089Z,3,23,0.005,20,idle,None
2026-01-27T16:28:34.091Z,4,1,0.005,20,idle,None
2026-01-27T16:28:34.092Z,5,2,0.005,20,idle,None
2026-01-27T16:28:34.588Z,2,6,0.005,20,idle,None
2026-01-27T16:28:34.587Z,1,117,0.005,20,idle,None
2026-01-27T16:28:34.590Z,3,0,0.005,20,idle,None
2026-01-27T16:28:34.591Z,4,2,0.005,20,idle,None
2026-01-27T16:28:34.593Z,5,2,0.005,20,idle,None
2026-01-27T16:28:35.090Z,1,58,0.005,20,idle,None
2026-01-27T16:28:35.092Z,2,70,0.005,20,idle,None
2026-01-27T16:28:35.095Z,4,9,0.005,20,idle,None
2026-01-27T16:28:35.093Z,3,12,0.005,20,idle,None
2026-01-27T16:28:35.096Z,5,1,0.005,20,idle,None
2026-01-27T16:28:35.592Z,1,36,0.005,20,idle,None
2026-01-27T16:28:35.594Z,2,3,0.005,20,idle,None
2026-01-27T16:28:35.595Z,3,7,0.005,20,idle,None
2026-01-27T16:28:35.597Z,4,0,0.005,20,idle,None
2026-01-27T16:28:35.598Z,5,0,0.005,20,idle,None
2026-01-27T16:28:36.093Z,1,67,0.005,20,idle,None
2026-01-27T16:28:36.095Z,2,9,0.005,20,idle,None
2026-01-27T16:28:36.096Z,3,24,0.005,20,idle,None
2026-01-27T16:28:36.098Z,4,12,0.005,20,idle,None
2026-01-27T16:28:36.101Z,5,3,0.005,20,idle,None
2026-01-27T16:28:36.597Z,2,73,0.005,20,idle,None
2026-01-27T16:28:36.595Z,1,138,0.005,20,idle,None
2026-01-27T16:28:36.598Z,3,2,0.005,20,idle,None
2026-01-27T16:28:36.599Z,4,3,0.005,20,idle,None
2026-01-27T16:28:36.601Z,5,0,0.005,20,idle,None
2026-01-27T16:28:37.103Z,1,126,0.005,20,idle,None
2026-01-27T16:28:37.105Z,2,84,0.005,20,idle,None
2026-01-27T16:28:37.106Z,3,14,0.005,20,idle,None
2026-01-27T16:28:37.108Z,4,7,0.005,20,idle,None
2026-01-27T16:28:37.109Z,5,0,0.005,20,idle,None
2026-01-27T16:28:37.603Z,1,51,0.005,20,idle,None
2026-01-27T16:28:37.605Z,2,15,0.005,20,idle,None
2026-01-27T16:28:37.607Z,3,24,0.005,20,idle,None
2026-01-27T16:28:37.608Z,4,13,0.005,20,idle,None
2026-01-27T16:28:37.610Z,5,0,0.005,20,idle,None
2026-01-27T16:28:38.120Z,1,122,0.005,20,idle,None
2026-01-27T16:28:38.121Z,2,24,0.005,20,idle,None
2026-01-27T16:28:38.122Z,3,21,0.005,20,idle,None
2026-01-27T16:28:38.124Z,4,11,0.005,20,idle,None
2026-01-27T16:28:38.125Z,5,2,0.005,20,idle,None
2026-01-27T16:28:38.635Z,2,9,0.005,20,idle,None
2026-01-27T16:28:38.634Z,1,58,0.005,20,idle,None
2026-01-27T16:28:38.637Z,3,25,0.005,20,idle,None
2026-01-27T16:28:38.638Z,4,5,0.005,20,idle,None
2026-01-27T16:28:38.640Z,5,2,0.005,20,idle,None
2026-01-27T16:28:39.140Z,2,67,0.005,20,idle,None
2026-01-27T16:28:39.141Z,3,10,0.005,20,idle,None
2026-01-27T16:28:39.138Z,1,24,0.005,20,idle,None
2026-01-27T16:28:39.142Z,4,13,0.005,20,idle,None
2026-01-27T16:28:39.145Z,5,3,0.005,20,idle,None
2026-01-27T16:28:39.654Z,1,112,0.005,20,idle,None
2026-01-27T16:28:39.655Z,2,13,0.005,20,idle,None
2026-01-27T16:28:39.656Z,3,2,0.005,20,idle,None
2026-01-27T16:28:39.658Z,4,12,0.005,20,idle,None
2026-01-27T16:28:39.659Z,5,3,0.005,20,idle,None
2026-01-27T16:28:40.159Z,2,26,0.005,20,idle,None
2026-01-27T16:28:40.158Z,1,59,0.005,20,idle,None
2026-01-27T16:28:40.161Z,3,16,0.005,20,idle,None
2026-01-27T16:28:40.162Z,4,0,0.005,20,idle,None
2026-01-27T16:28:40.164Z,5,3,0.005,20,idle,None
2026-01-27T16:28:40.673Z,1,28,0.005,20,idle,None
2026-01-27T16:28:40.674Z,2,61,0.005,20,idle,None
2026-01-27T16:28:40.675Z,3,19,0.005,20,idle,None
2026-01-27T16:28:40.676Z,4,1,0.005,20,idle,None
2026-01-27T16:28:40.677Z,5,2,0.005,20,idle,None
2026-01-27T16:28:41.175Z,2,10,0.005,20,idle,None
2026-01-27T16:28:41.173Z,1,155,0.005,20,idle,None
2026-01-27T16:28:41.176Z,3,12,0.005,20,idle,None
2026-01-27T16:28:41.178Z,4,8,0.005,20,idle,None
2026-01-27T16:28:41.179Z,5,1,0.005,20,idle,None
2026-01-27T16:28:41.675Z,1,172,0.005,20,idle,None
2026-01-27T16:28:41.676Z,2,37,0.005,20,idle,None
2026-01-27T16:28:41.678Z,3,17,0.005,20,idle,None
2026-01-27T16:28:41.680Z,4,6,0.005,20,idle,None
2026-01-27T16:28:41.681Z,5,2,0.005,20,idle,None
2026-01-27T16:28:42.185Z,1,67,0.005,20,idle,None
2026-01-27T16:28:42.187Z,2,68,0.005,20,idle,None
2026-01-27T16:28:42.188Z,3,13,0.005,20,idle,None
2026-01-27T16:28:42.190Z,4,5,0.005,20,idle,None
2026-01-27T16:28:42.191Z,5,1,0.005,20,idle,None
2026-01-27T16:28:42.686Z,1,79,0.005,20,idle,None
2026-01-27T16:28:42.689Z,3,14,0.005,20,idle,None
2026-01-27T16:28:42.687Z,2,17,0.005,20,idle,None
2026-01-27T16:28:42.690Z,4,5,0.005,20,idle,None
2026-01-27T16:28:42.691Z,5,2,0.005,20,idle,None
2026-01-27T16:28:43.201Z,1,92,0.005,20,idle,None
2026-01-27T16:28:43.202Z,2,31,0.005,20,idle,None
2026-01-27T16:28:43.204Z,3,16,0.005,20,idle,None
2026-01-27T16:28:43.205Z,4,5,0.005,20,idle,None
2026-01-27T16:28:43.206Z,5,0,0.005,20,idle,None
2026-01-27T16:28:43.702Z,1,21,0.005,20,idle,None
2026-01-27T16:28:43.703Z,2,8,0.005,20,idle,None
2026-01-27T16:28:43.703Z,3,2,0.005,20,idle,None
2026-01-27T16:28:43.704Z,4,9,0.005,20,idle,None
2026-01-27T16:28:43.707Z,5,1,0.005,20,idle,None
2026-01-27T16:28:44.220Z,1,25,0.005,20,idle,None
2026-01-27T16:28:44.222Z,2,52,0.005,20,idle,None
2026-01-27T16:28:44.223Z,3,16,0.005,20,idle,None
2026-01-27T16:28:44.226Z,5,2,0.005,20,idle,None
2026-01-27T16:28:44.225Z,4,10,0.005,20,idle,None
2026-01-27T16:28:44.735Z,1,176,0.005,20,idle,None
2026-01-27T16:28:44.737Z,2,15,0.005,20,idle,None
2026-01-27T16:28:44.739Z,4,0,0.005,20,idle,None
2026-01-27T16:28:44.738Z,3,5,0.005,20,idle,None
2026-01-27T16:28:44.740Z,5,1,0.005,20,idle,None
2026-01-27T16:28:45.237Z,1,17,0.005,20,idle,None
2026-01-27T16:28:45.239Z,2,38,0.005,20,idle,None
2026-01-27T16:28:45.240Z,3,17,0.005,20,idle,None
2026-01-27T16:28:45.243Z,4,8,0.005,20,idle,None
2026-01-27T16:28:45.244Z,5,1,0.005,20,idle,None
2026-01-27T16:28:45.737Z,1,78,0.005,20,idle,None
2026-01-27T16:28:45.738Z,2,22,0.005,20,idle,None
2026-01-27T16:28:45.740Z,3,25,0.005,20,idle,None
2026-01-27T16:28:45.742Z,4,7,0.005,20,idle,None
2026-01-27T16:28:45.743Z,5,2,0.005,20,idle,None
2026-01-27T16:28:46.237Z,1,76,0.005,20,idle,None
2026-01-27T16:28:46.239Z,2,83,0.005,20,idle,None
2026-01-27T16:28:46.242Z,4,11,0.005,20,idle,None
2026-01-27T16:28:46.241Z,3,16,0.005,20,idle,None
2026-01-27T16:28:46.244Z,5,1,0.005,20,idle,None
2026-01-27T16:28:46.737Z,1,200,0.01,40,low,Monitor
2026-01-27T16:28:46.740Z,2,250,0.01,40,low,Monitor
2026-01-27T16:28:46.742Z,3,116,0.01,40,low,Monitor
2026-01-27T16:28:46.743Z,4,50,0.01,40,low,Monitor
2026-01-27T16:28:46.745Z,5,12,0.01,40,low,Monitor
2026-01-27T16:28:47.238Z,1,736,0.01,40,low,Monitor
2026-01-27T16:28:47.241Z,2,293,0.01,40,low,Monitor
2026-01-27T16:28:47.242Z,3,50,0.01,40,low,Monitor
2026-01-27T16:28:47.244Z,4,49,0.01,40,low,Monitor
2026-01-27T16:28:47.245Z,5,15,0.01,40,low,Monitor
2026-01-27T16:28:47.740Z,1,630,0.01,40,low,Monitor
2026-01-27T16:28:47.742Z,2,149,0.01,40,low,Monitor
2026-01-27T16:28:47.743Z,3,84,0.01,40,low,Monitor
2026-01-27T16:28:47.744Z,4,59,0.01,40,low,Monitor
2026-01-27T16:28:47.748Z,5,8,0.01,40,low,Monitor
2026-01-27T16:28:48.241Z,1,625,0.01,40,low,Monitor
2026-01-27T16:28:48.243Z,2,386,0.01,40,low,Monitor
2026-01-27T16:28:48.244Z,3,112,0.01,40,low,Monitor
2026-01-27T16:28:48.246Z,4,55,0.01,40,low,Monitor
2026-01-27T16:28:48.247Z,5,11,0.01,40,low,Monitor
2026-01-27T16:28:48.755Z,1,209,0.01,40,low,Monitor
2026-01-27T16:28:48.757Z,2,356,0.01,40,low,Monitor
